global track dir params: x, y, z; phi, phi_var, theta, theta_var; spB_x, spB_y, spB_z, spM_x, spM_y, spM_z, spT_x, spT_y, spT_z

Event: 0
-0.654587, -0.755797, 0.0169225, -2.28456, 0.000304617, 1.55387, 0.000304617, -20.944,-24.1845,-76.075,-74.6283,-86.2251,-74.675,-111.766,-129.21,-73.725
-0.654606, -0.75578, 0.0169768, -2.28458, 0.000304617, 1.55382, 0.000304617, -44.3545,-51.2455,-75.475,-74.6283,-86.2251,-74.675,-111.766,-129.21,-73.725
-0.480265, -0.858096, 0.181708, -2.08105, 0.000304617, 1.38807, 0.000304617, -16.0311,-28.6983,42.825,-33.0588,-59.14,49.275,-55.8988,-100.03,57.925
-0.480344, -0.858051, 0.181708, -2.08114, 0.000304617, 1.38807, 0.000304617, -16.0311,-28.6983,42.825,-33.9833,-60.7902,49.625,-55.8988,-100.03,57.925
-0.479653, -0.858428, 0.181751, -2.08034, 0.000304617, 1.38803, 0.000304617, -33.0588,-59.14,49.275,-55.8988,-100.03,57.925,-82.8628,-148.339,68.1574
-0.479582, -0.858469, 0.181748, -2.08025, 0.000304617, 1.38803, 0.000304617, -33.9833,-60.7902,49.625,-55.8988,-100.03,57.925,-82.8628,-148.339,68.1574
-0.255397, -0.718539, -0.646896, -1.91231, 0.000304617, 2.2743, 0.000304617, -10.7207,-30.1834,12.6915,-22.7113,-63.9426,-17.7114,-38.1052,-107.357,-56.7743
-0.100206, -0.329274, 0.938902, -1.86622, 0.000304617, 0.351369, 0.000304617, -9.32431,-30.5739,60.3317,-19.7302,-64.7763,157.85,-33.0573,-108.606,282.823
-0.100176, -0.329252, 0.938913, -1.86615, 0.000304617, 0.351337, 0.000304617, -9.32431,-30.5739,60.3317,-19.7302,-64.7763,157.85,-33.5226,-110.111,287.144
-0.100066, -0.329316, 0.938902, -1.86579, 0.000304617, 0.351369, 0.000304617, -9.32431,-30.5739,60.3317,-20.1997,-66.3492,162.336,-33.0573,-108.606,282.823
-0.100036, -0.329294, 0.938913, -1.86573, 0.000304617, 0.351337, 0.000304617, -9.32431,-30.5739,60.3317,-20.1997,-66.3492,162.336,-33.5226,-110.111,287.144
-0.0998867, -0.329394, 0.938894, -1.86523, 0.000304617, 0.351393, 0.000304617, -9.32431,-30.5739,60.3317,-33.0573,-108.606,282.823,-49.7097,-163.082,438.19
-0.100017, -0.329366, 0.93889, -1.86561, 0.000304617, 0.351404, 0.000304617, -20.1997,-66.3492,162.336,-33.0573,-108.606,282.823,-49.7097,-163.082,438.19
-0.0999196, -0.329386, 0.938893, -1.86532, 0.000304617, 0.351395, 0.000304617, -19.7302,-64.7763,157.85,-33.0573,-108.606,282.823,-49.7097,-163.082,438.19
-0.254794, -0.718719, -0.646933, -1.91148, 0.000304617, 2.27435, 0.000304617, -10.7207,-30.1834,12.6915,-38.1052,-107.357,-56.7743,-56.8153,-160.002,-104.181
-0.254615, -0.718819, -0.646893, -1.91122, 0.000304617, 2.2743, 0.000304617, -22.7113,-63.9426,-17.7114,-38.1052,-107.357,-56.7743,-56.8153,-160.002,-104.181
-0.0999426, -0.329377, 0.938894, -1.8654, 0.000304617, 0.351393, 0.000304617, -9.32431,-30.5739,60.3317,-33.5226,-110.111,287.144,-49.7097,-163.082,438.19
-0.100094, -0.329342, 0.93889, -1.86585, 0.000304617, 0.351404, 0.000304617, -20.1997,-66.3492,162.336,-33.5226,-110.111,287.144,-49.7097,-163.082,438.19
-0.0999972, -0.329363, 0.938893, -1.86556, 0.000304617, 0.351395, 0.000304617, -19.7302,-64.7763,157.85,-33.5226,-110.111,287.144,-49.7097,-163.082,438.19
0.0245257, -0.176116, -0.984064, -1.43243, 0.000304617, 2.96283, 0.000304617, 4.47554,-31.6473,-162.405,18.5075,-131.883,-722.6,21.5338,-153.366,-842.6
0.0245201, -0.176128, -0.984062, -1.43247, 0.000304617, 2.96281, 0.000304617, 9.58174,-68.0948,-366.114,18.5075,-131.883,-722.6,21.5338,-153.366,-842.6
0.0246558, -0.176098, -0.984064, -1.43169, 0.000304617, 2.96283, 0.000304617, 4.47554,-31.6473,-162.405,16.01,-113.976,-622.6,21.5338,-153.366,-842.6
0.0246787, -0.176076, -0.984067, -1.43154, 0.000304617, 2.96285, 0.000304617, 4.47554,-31.6473,-162.405,9.58174,-68.0948,-366.114,18.5075,-131.883,-722.6
0.0246637, -0.176051, -0.984072, -1.43161, 0.000304617, 2.96287, 0.000304617, 4.47554,-31.6473,-162.405,9.58174,-68.0948,-366.114,16.01,-113.976,-622.6
0.024667, -0.176096, -0.984064, -1.43162, 0.000304617, 2.96283, 0.000304617, 4.47554,-31.6473,-162.405,9.58174,-68.0948,-366.114,21.5338,-153.366,-842.6
0.0800498, -0.175511, -0.981218, -1.14289, 0.000304617, 2.94747, 0.000304617, 13.2829,-29.1934,-186.108,57.0491,-125.162,-722.6,66.9331,-146.838,-843.8
0.0801294, -0.175476, -0.981217, -1.14243, 0.000304617, 2.94747, 0.000304617, 28.1508,-61.8387,-368.574,57.0491,-125.162,-722.6,66.9331,-146.838,-843.8
0.0800679, -0.175503, -0.981218, -1.14278, 0.000304617, 2.94747, 0.000304617, 13.2829,-29.1934,-186.108,48.9918,-107.486,-623.8,66.9331,-146.838,-843.8
0.0801704, -0.175458, -0.981217, -1.1422, 0.000304617, 2.94747, 0.000304617, 28.1508,-61.8387,-368.574,48.9918,-107.486,-623.8,66.9331,-146.838,-843.8
0.0801618, -0.17546, -0.981218, -1.14225, 0.000304617, 2.94747, 0.000304617, 13.2829,-29.1934,-186.108,48.9005,-107.248,-622.6,66.9331,-146.838,-843.8
0.0802872, -0.175404, -0.981217, -1.14154, 0.000304617, 2.94747, 0.000304617, 28.1508,-61.8387,-368.574,48.9005,-107.248,-622.6,66.9331,-146.838,-843.8
0.0799118, -0.175583, -0.981216, -1.14369, 0.000304617, 2.94746, 0.000304617, 13.2829,-29.1934,-186.108,28.1508,-61.8387,-368.574,57.0491,-125.162,-722.6
0.0798906, -0.175552, -0.981223, -1.14372, 0.000304617, 2.9475, 0.000304617, 13.2829,-29.1934,-186.108,28.1508,-61.8387,-368.574,57.1451,-125.355,-723.8
0.0798875, -0.17559, -0.981217, -1.14382, 0.000304617, 2.94747, 0.000304617, 13.2829,-29.1934,-186.108,28.1508,-61.8387,-368.574,48.9918,-107.486,-623.8
0.0798483, -0.175565, -0.981224, -1.14395, 0.000304617, 2.94751, 0.000304617, 13.2829,-29.1934,-186.108,28.1508,-61.8387,-368.574,48.9005,-107.248,-622.6
0.0799208, -0.17557, -0.981218, -1.14362, 0.000304617, 2.94747, 0.000304617, 13.2829,-29.1934,-186.108,28.1508,-61.8387,-368.574,66.9331,-146.838,-843.8
0.382366, -0.673018, -0.633122, -1.05414, 0.000304617, 2.25638, 0.000304617, 34.1317,-59.9132,-30.1383,56.2888,-98.8865,-66.8055,84.2599,-148.012,-113.045
0.494916, -0.692105, -0.525403, -0.950016, 0.000304617, 2.12399, 0.000304617, 19.388,-27.0558,16.2058,39.5584,-55.2578,-5.20745,66.3322,-92.6769,-33.6166
0.494802, -0.692198, -0.525389, -0.950188, 0.000304617, 2.12397, 0.000304617, 18.7293,-26.1276,16.9067,39.5584,-55.2578,-5.20745,66.3322,-92.6769,-33.6166
0.495339, -0.691766, -0.525451, -0.94938, 0.000304617, 2.12404, 0.000304617, 19.388,-27.0558,16.2058,66.3322,-92.6769,-33.6166,98.8219,-138.164,-68.1448
0.495352, -0.691758, -0.52545, -0.949362, 0.000304617, 2.12404, 0.000304617, 39.5584,-55.2578,-5.20745,66.3322,-92.6769,-33.6166,98.8219,-138.164,-68.1448
0.667118, -0.62412, -0.406727, -0.75211, 0.000304617, 1.98967, 0.000304617, 23.4436,-21.888,-90.9137,49.6485,-46.3895,-106.879,83.74,-78.2221,-127.652
0.495985, -0.425405, -0.756987, -0.708945, 0.000304617, 2.42949, 0.000304617, 24.2771,-20.826,-0.322308,51.4307,-44.1185,-41.7461,128.927,-110.628,-160.075
0.49613, -0.425236, -0.756987, -0.708604, 0.000304617, 2.42949, 0.000304617, 24.2771,-20.826,-0.322308,52.9019,-45.3683,-43.9776,128.927,-110.628,-160.075
0.667895, -0.623316, -0.406687, -0.750887, 0.000304617, 1.98962, 0.000304617, 23.4436,-21.888,-90.9137,83.74,-78.2221,-127.652,124.775,-116.632,-152.669
0.668067, -0.623109, -0.406721, -0.750593, 0.000304617, 1.98966, 0.000304617, 49.6485,-46.3895,-106.879,83.74,-78.2221,-127.652,124.775,-116.632,-152.669
0.496311, -0.425026, -0.756987, -0.708181, 0.000304617, 2.42949, 0.000304617, 24.2771,-20.826,-0.322308,86.5236,-74.1966,-95.3282,128.927,-110.628,-160.075
0.496309, -0.424925, -0.757044, -0.708065, 0.000304617, 2.42957, 0.000304617, 51.4307,-44.1185,-41.7461,86.5236,-74.1966,-95.3282,128.927,-110.628,-160.075
0.796761, -0.527964, 0.293982, -0.585208, 0.000304617, 1.27241, 0.000304617, 27.9914,-18.5585,-12.6921,56.812,-37.6525,-2.06752,94.9895,-62.9347,12.025
0.796818, -0.5278, 0.294122, -0.585033, 0.000304617, 1.27226, 0.000304617, 26.7157,-17.7187,-13.175,56.812,-37.6525,-2.06752,94.9895,-62.9347,12.025
0.79702, -0.510017, 0.323485, -0.569245, 0.000304617, 1.24139, 0.000304617, 28.1381,-18.0342,74.1405,57.2964,-36.6966,85.975,95.8163,-61.3625,101.613
0.797104, -0.509918, 0.323433, -0.56911, 0.000304617, 1.24144, 0.000304617, 27.0244,-17.3253,73.6941,57.2964,-36.6966,85.975,95.8163,-61.3625,101.613
0.796841, -0.52785, 0.293971, -0.585063, 0.000304617, 1.27242, 0.000304617, 56.812,-37.6525,-2.06752,94.9895,-62.9347,12.025,142.284,-94.233,29.4581
0.796743, -0.510469, 0.323452, -0.569806, 0.000304617, 1.24142, 0.000304617, 28.1381,-18.0342,74.1405,95.8163,-61.3625,101.613,143.436,-91.8099,120.93
0.796717, -0.510513, 0.323446, -0.56986, 0.000304617, 1.24143, 0.000304617, 57.2964,-36.6966,85.975,95.8163,-61.3625,101.613,143.436,-91.8099,120.93
0.840468, -0.418035, -0.344761, -0.461553, 0.000304617, 1.92278, 0.000304617, 29.1396,-14.4531,50.7345,61.7241,-30.6437,37.3869,102.034,-50.6276,20.8464
0.840669, -0.417456, -0.344971, -0.460905, 0.000304617, 1.923, 0.000304617, 29.1396,-14.4531,50.7345,102.034,-50.6276,20.8464,152.082,-75.437,0.295605
0.840872, -0.416877, -0.345178, -0.460256, 0.000304617, 1.92322, 0.000304617, 61.7241,-30.6437,37.3869,102.034,-50.6276,20.8464,152.082,-75.437,0.295605
0.91016, -0.345786, -0.228123, -0.363075, 0.000304617, 1.80095, 0.000304617, 29.9949,-11.3949,-37.025,63.5442,-24.1359,-45.425,106.757,-40.5321,-56.2624
0.910135, -0.345512, -0.228639, -0.362821, 0.000304617, 1.80148, 0.000304617, 63.5442,-24.1359,-45.425,106.757,-40.5321,-56.2624,158.478,-60.1349,-69.2704
0.910243, -0.345562, -0.228132, -0.36283, 0.000304617, 1.80096, 0.000304617, 63.5442,-24.1359,-45.425,106.757,-40.5321,-56.2624,160.029,-60.7208,-69.603
0.475903, -0.0920682, 0.874666, -0.191099, 0.000304617, 0.506051, 0.000304617, 31.4762,-6.0981,120.536,66.9041,-12.9457,185.664,111.574,-21.5617,267.737
0.475937, -0.0920647, 0.874647, -0.191079, 0.000304617, 0.506089, 0.000304617, 31.4762,-6.0981,120.536,66.9041,-12.9457,185.664,113.348,-21.9058,270.984
0.475955, -0.0920587, 0.874638, -0.19106, 0.000304617, 0.506108, 0.000304617, 32.9569,-6.38517,123.277,66.9041,-12.9457,185.664,111.574,-21.5617,267.737
0.475989, -0.0920554, 0.87462, -0.19104, 0.000304617, 0.506145, 0.000304617, 32.9569,-6.38517,123.277,66.9041,-12.9457,185.664,113.348,-21.9058,270.984
0.475919, -0.0920004, 0.874664, -0.190955, 0.000304617, 0.506055, 0.000304617, 31.4762,-6.0981,120.536,111.574,-21.5617,267.737,167.774,-32.3876,371.01
0.475982, -0.0918615, 0.874644, -0.19065, 0.000304617, 0.506095, 0.000304617, 66.9041,-12.9457,185.664,111.574,-21.5617,267.737,167.774,-32.3876,371.01
0.475914, -0.092029, 0.874664, -0.191016, 0.000304617, 0.506054, 0.000304617, 31.4762,-6.0981,120.536,113.348,-21.9058,270.984,167.774,-32.3876,371.01
0.475975, -0.0919, 0.874644, -0.19073, 0.000304617, 0.506095, 0.000304617, 66.9041,-12.9457,185.664,113.348,-21.9058,270.984,167.774,-32.3876,371.01
0.639747, 0.764499, 0.0791506, 0.874005, 0.000304617, 1.49156, 0.000304617, 20.472,24.5549,-74.075,43.4105,51.9863,-71.225,72.958,87.38,-67.575
0.639006, 0.765084, 0.0794886, 0.874951, 0.000304617, 1.49122, 0.000304617, 44.5209,53.3313,-71.125,72.958,87.38,-67.575,109.232,130.815,-63.075
0.638788, 0.765305, 0.0791117, 0.875261, 0.000304617, 1.4916, 0.000304617, 43.4105,51.9863,-71.225,72.958,87.38,-67.575,109.232,130.815,-63.075
0.292812, 0.367386, -0.882773, 0.897877, 0.000304617, 2.65253, 0.000304617, 19.9213,24.9871,-33.7519,42.1912,52.9433,-100.933,71.8949,90.2773,-190.56
0.292765, 0.367405, -0.882781, 0.897982, 0.000304617, 2.65255, 0.000304617, 19.9213,24.9871,-33.7519,42.1912,52.9433,-100.933,70.7946,88.8759,-187.218
0.538121, 0.7474, 0.389641, 0.94678, 0.000304617, 1.17055, 0.000304617, 19.901,27.616,-124.286,40.0478,55.5981,-109.697,66.9056,92.9012,-90.2515
0.537998, 0.747474, 0.389668, 0.946935, 0.000304617, 1.17053, 0.000304617, 18.702,25.944,-125.16,40.0478,55.5981,-109.697,66.9056,92.9012,-90.2515
0.292813, 0.367385, -0.882773, 0.897876, 0.000304617, 2.65253, 0.000304617, 19.9213,24.9871,-33.7519,43.0811,54.061,-103.613,71.8949,90.2773,-190.56
0.292762, 0.367407, -0.882781, 0.897988, 0.000304617, 2.65255, 0.000304617, 19.9213,24.9871,-33.7519,43.0811,54.061,-103.613,70.7946,88.8759,-187.218
0.381462, 0.56876, 0.728697, 0.980013, 0.000304617, 0.75438, 0.000304617, 17.8367,26.6231,60.4099,37.9647,56.6538,98.8714,63.4424,94.7225,147.619
0.381475, 0.568741, 0.728705, 0.979982, 0.000304617, 0.754368, 0.000304617, 18.722,27.9457,62.1014,37.9647,56.6538,98.8714,63.4424,94.7225,147.619
0.292629, 0.367476, -0.882796, 0.898302, 0.000304617, 2.65258, 0.000304617, 19.9213,24.9871,-33.7519,70.7946,88.8759,-187.218,105.878,132.94,-293.08
0.292561, 0.367561, -0.882784, 0.898529, 0.000304617, 2.65255, 0.000304617, 42.1912,52.9433,-100.933,70.7946,88.8759,-187.218,105.878,132.94,-293.08
0.292554, 0.367555, -0.882788, 0.898533, 0.000304617, 2.65256, 0.000304617, 43.0811,54.061,-103.613,70.7946,88.8759,-187.218,105.878,132.94,-293.08
0.292493, 0.367585, -0.882796, 0.898673, 0.000304617, 2.65258, 0.000304617, 19.9213,24.9871,-33.7519,71.8949,90.2773,-190.56,105.878,132.94,-293.08
0.292386, 0.3677, -0.882784, 0.899004, 0.000304617, 2.65255, 0.000304617, 42.1912,52.9433,-100.933,71.8949,90.2773,-190.56,105.878,132.94,-293.08
0.292377, 0.367697, -0.882788, 0.899015, 0.000304617, 2.65256, 0.000304617, 43.0811,54.061,-103.613,71.8949,90.2773,-190.56,105.878,132.94,-293.08
0.537617, 0.747747, 0.38967, 0.947444, 0.000304617, 1.17052, 0.000304617, 19.901,27.616,-124.286,66.9056,92.9012,-90.2515,99.7679,138.436,-66.4886
0.537735, 0.747664, 0.389666, 0.947288, 0.000304617, 1.17053, 0.000304617, 40.0478,55.5981,-109.697,66.9056,92.9012,-90.2515,99.7679,138.436,-66.4886
0.381104, 0.568956, 0.728731, 0.980606, 0.000304617, 0.754329, 0.000304617, 18.722,27.9457,62.1014,63.4424,94.7225,147.619,94.546,141.182,207.122
0.380824, 0.569112, 0.728755, 0.981072, 0.000304617, 0.754294, 0.000304617, 37.9647,56.6538,98.8714,63.4424,94.7225,147.619,94.546,141.182,207.122
0.258897, 0.774349, 0.57737, 1.24814, 0.000304617, 0.955292, 0.000304617, 10.0947,30.3585,37.2381,21.4156,64.3049,62.5496,35.8725,107.909,95.0278
0.257641, 0.774686, 0.577479, 1.24973, 0.000304617, 0.955159, 0.000304617, 10.0947,30.3585,37.2381,35.8725,107.909,95.0278,53.4491,160.834,134.491
0.256803, 0.775015, 0.577412, 1.25083, 0.000304617, 0.955241, 0.000304617, 21.4156,64.3049,62.5496,35.8725,107.909,95.0278,53.9589,162.388,135.634
0.25675, 0.774981, 0.577481, 1.25088, 0.000304617, 0.955157, 0.000304617, 21.4156,64.3049,62.5496,35.8725,107.909,95.0278,53.4491,160.834,134.491
0.120837, 0.900242, -0.418284, 1.43737, 0.000304617, 2.00235, 0.000304617, 4.37667,32.7147,-91.8413,9.00721,67.2054,-107.865,15.2058,113.353,-129.309
0.112083, 0.753246, -0.648119, 1.42308, 0.000304617, 2.27591, 0.000304617, 4.74983,31.8533,12.4695,10.0043,67.1291,-17.8922,16.9058,113.352,-57.6584
0.112595, 0.75322, -0.64806, 1.42241, 0.000304617, 2.27583, 0.000304617, 4.87057,32.7743,11.6683,10.0043,67.1291,-17.8922,16.9058,113.352,-57.6584
0.120566, 0.900263, -0.418318, 1.43767, 0.000304617, 2.00239, 0.000304617, 4.37667,32.7147,-91.8413,15.2058,113.353,-129.309,22.7058,168.944,-155.147
0.120676, 0.900236, -0.418344, 1.43754, 0.000304617, 2.00242, 0.000304617, 9.00721,67.2054,-107.865,15.2058,113.353,-129.309,22.7058,168.944,-155.147
0.112277, 0.753209, -0.648128, 1.42282, 0.000304617, 2.27592, 0.000304617, 4.74983,31.8533,12.4695,16.9058,113.352,-57.6584,25.2058,168.942,-105.497
0.112461, 0.75321, -0.648095, 1.42258, 0.000304617, 2.27588, 0.000304617, 10.0043,67.1291,-17.8922,16.9058,113.352,-57.6584,25.2058,168.942,-105.497
0.0478178, 0.997118, -0.0589005, 1.52288, 0.000304617, 1.62973, 0.000304617, 1.61737,32.382,-140.602,3.36765,68.593,-142.725,5.64436,114.868,-145.475
0.0433512, 0.852743, 0.520529, 1.52, 0.000304617, 1.02333, 0.000304617, 1.63023,32.3835,-118.909,3.46693,68.605,-96.8022,5.80003,114.886,-68.5486
0.0435017, 0.852749, 0.520506, 1.51983, 0.000304617, 1.02335, 0.000304617, 1.63023,32.3835,-118.909,3.46693,68.605,-96.8022,5.70576,113.361,-69.4831
0.0177082, 0.906227, 0.42242, 1.55126, 0.000304617, 1.13468, 0.000304617, 0.62884,32.2628,-11.7647,1.3249,68.3467,5.04893,2.18793,114.451,26.5451
0.0425034, 0.8527, 0.520669, 1.52099, 0.000304617, 1.02316, 0.000304617, 1.63023,32.3835,-118.909,5.70576,113.361,-69.4831,8.61265,170.19,-34.7595
0.042229, 0.852671, 0.520738, 1.52131, 0.000304617, 1.02308, 0.000304617, 3.46693,68.605,-96.8022,5.70576,113.361,-69.4831,8.61265,170.19,-34.7595
0.0489929, 0.997047, -0.0591417, 1.5217, 0.000304617, 1.62997, 0.000304617, 1.61737,32.382,-140.602,5.64436,114.868,-145.475,8.31473,170.166,-148.775
0.0494662, 0.997009, -0.0593876, 1.52122, 0.000304617, 1.63022, 0.000304617, 3.36765,68.593,-142.725,5.64436,114.868,-145.475,8.31473,170.166,-148.775
