spB_x, spB_y, spB_z, spM_x, spM_y, spM_z, spT_x, spT_y, spT_z, weight, z_vertex

Event: 0
28.8583,17.9735,88.0431,97.4138,60.9764,191.798,144.17,90.5542,262.719,-0.000327918,44.4551
58.0901,36.2569,132.242,97.4138,60.9764,191.798,144.17,90.5542,262.719,-5.64323e-05,44.4397

Event: 22
-27.8199,-15.7229,-108.025,-60.1085,-33.904,-207.196,-99.2307,-55.7893,-327.101,199.975,-22.5022
-27.8199,-15.7229,-108.025,-60.1085,-33.904,-207.196,-148.05,-82.9254,-476.451,199.982,-22.5022
-27.8199,-15.7229,-108.025,-99.2307,-55.7893,-327.101,-148.05,-82.9254,-476.451,-0.00572085,-22.5287
-60.1085,-33.904,-207.196,-99.2307,-55.7893,-327.101,-148.05,-82.9254,-476.451,-0.0312769,-22.6065
15.7229,-27.8199,44.8155,33.904,-60.1085,122.783,55.7893,-99.2307,217.117,199.975,-22.4214
15.7229,-27.8199,44.8155,33.904,-60.1085,122.783,83.3,-148.732,336.281,199.981,-22.4214
15.7229,-27.8199,44.8155,55.7893,-99.2307,217.117,83.3,-148.732,336.281,-0.00683939,-22.4263
33.904,-60.1085,122.783,55.7893,-99.2307,217.117,83.3,-148.732,336.281,-0.0278638,-22.4408
33.1959,-8.36722,-11.7392,66.6028,-16.8842,-0.967804,110.761,-28.2122,13.287,199.951,-22.4352
33.1959,-8.36722,-11.7392,66.6028,-16.8842,-0.967804,165.042,-42.3583,30.8415,199.969,-22.4352
30.9914,-7.83158,-12.4541,66.6028,-16.8842,-0.967804,110.761,-28.2122,13.287,199.987,-22.4468
30.9914,-7.83158,-12.4541,66.6028,-16.8842,-0.967804,165.042,-42.3583,30.8415,199.977,-22.4468
33.1959,-8.36722,-11.7392,110.761,-28.2122,13.287,165.042,-42.3583,30.8415,-0.00609944,-22.4401
30.9914,-7.83158,-12.4541,110.761,-28.2122,13.287,165.042,-42.3583,30.8415,-0.0426285,-22.4482
66.6028,-16.8842,-0.967804,110.761,-28.2122,13.287,165.042,-42.3583,30.8415,-0.0994336,-22.4526
-12.1936,29.8066,-36.844,-25.8831,63.1153,-52.9358,-43.333,105.278,-73.3195,199.986,-22.4538
-12.1936,29.8066,-36.844,-25.8831,63.1153,-52.9358,-64.8297,156.781,-98.2502,199.986,-22.4538
-12.1936,29.8066,-36.844,-43.333,105.278,-73.3195,-64.8297,156.781,-98.2502,-0.012544,-22.4563
-25.8831,63.1153,-52.9358,-43.333,105.278,-73.3195,-64.8297,156.781,-98.2502,-0.00980294,-22.4632

Event: 23
21.3162,23.8924,-67.575,45.2199,50.5664,-68.875,76.2892,85.0766,-70.525,-0.00998579,-66.4129
16.7045,27.5116,-45.8003,35.1996,58.0551,-22.8656,58.7516,97.1894,6.45973,199.966,-66.4736
16.7045,27.5116,-45.8003,35.1996,58.0551,-22.8656,59.6009,98.6227,7.5463,199.961,-66.4736
16.7045,27.5116,-45.8003,35.1996,58.0551,-22.8656,87.9831,146.152,43.0833,199.965,-66.4736
17.2285,28.3634,-45.1376,35.1996,58.0551,-22.8656,58.7516,97.1894,6.45973,199.982,-66.4338
17.2285,28.3634,-45.1376,35.1996,58.0551,-22.8656,59.6009,98.6227,7.5463,199.977,-66.4338
17.2285,28.3634,-45.1376,35.1996,58.0551,-22.8656,87.9831,146.152,43.0833,199.979,-66.4338
14.7031,29.0697,-59.5147,31.0461,61.6116,-51.775,51.1417,101.839,-42.1858,199.966,-66.4384
14.7031,29.0697,-59.5147,31.0461,61.6116,-51.775,76.3167,152.631,-30.125,199.97,-66.4384
16.7045,27.5116,-45.8003,58.7516,97.1894,6.45973,87.9831,146.152,43.0833,-0.0371552,-66.4688
17.2285,28.3634,-45.1376,58.7516,97.1894,6.45973,87.9831,146.152,43.0833,-0.0268755,-66.4398
35.1996,58.0551,-22.8656,58.7516,97.1894,6.45973,87.9831,146.152,43.0833,-0.0425207,-66.4556
14.7031,29.0697,-59.5147,51.1417,101.839,-42.1858,76.3167,152.631,-30.125,-0.0213394,-66.4512
31.0461,61.6116,-51.775,51.1417,101.839,-42.1858,76.3167,152.631,-30.125,-0.00255769,-66.4873
16.7045,27.5116,-45.8003,59.6009,98.6227,7.5463,87.9831,146.152,43.0833,-0.0268952,-66.4753
17.2285,28.3634,-45.1376,59.6009,98.6227,7.5463,87.9831,146.152,43.0833,-0.0162305,-66.4467
35.1996,58.0551,-22.8656,59.6009,98.6227,7.5463,87.9831,146.152,43.0833,-0.00445399,-66.4798
-30.8163,8.45757,-148.115,-66.4926,18.3251,-242.771,-110.473,30.565,-359.563,199.979,-66.399
-30.8163,8.45757,-148.115,-66.4926,18.3251,-242.771,-164.618,45.8324,-503.416,199.992,-66.399
-30.8163,8.45757,-148.115,-110.473,30.565,-359.563,-164.618,45.8324,-503.416,-0.0169908,-66.3785
-66.4926,18.3251,-242.771,-110.473,30.565,-359.563,-164.618,45.8324,-503.416,-0.0905625,-66.3188

Event: 24
32.0005,1.54675,-77.1037,67.785,3.33381,-113.776,113.492,5.76619,-160.634,199.964,-44.3117
32.0005,1.54675,-77.1037,67.785,3.33381,-113.776,115.296,5.85665,-162.494,199.969,-44.3117
32.0005,1.54675,-77.1037,67.785,3.33381,-113.776,170.6,8.94937,-219.193,199.978,-44.3117
32.0005,1.54675,-77.1037,113.492,5.76619,-160.634,170.6,8.94937,-219.193,-0.00639183,-44.3084
67.785,3.33381,-113.776,113.492,5.76619,-160.634,170.6,8.94937,-219.193,-0.0847578,-44.299
32.0005,1.54675,-77.1037,115.296,5.85665,-162.494,170.6,8.94937,-219.193,-0.0022146,-44.3042
67.785,3.33381,-113.776,115.296,5.85665,-162.494,170.6,8.94937,-219.193,-0.0510174,-44.2837
-0.288959,32.1521,-40.575,-0.653226,68.1082,-36.425,-1.29855,114.03,-31.125,199.932,-44.2859
-0.288959,32.1521,-40.575,-0.653226,68.1082,-36.425,-2.22083,170.798,-24.575,199.956,-44.2859
-0.288959,32.1521,-40.575,-1.29855,114.03,-31.125,-2.22083,170.798,-24.575,-0.00394024,-44.2857
-0.653226,68.1082,-36.425,-1.29855,114.03,-31.125,-2.22083,170.798,-24.575,-0.137941,-44.2851
-5.61727,31.5096,2.76531,-12.0747,67.2787,56.2108,-20.2295,111.766,122.724,199.998,-44.2972
-5.61727,31.5096,2.76531,-12.0747,67.2787,56.2108,-20.5128,113.447,125.213,199.987,-44.2972
-5.61727,31.5096,2.76531,-12.0747,67.2787,56.2108,-30.6336,167.882,206.628,199.99,-44.2972
-5.94383,33.3246,5.48189,-12.0747,67.2787,56.2108,-20.2295,111.766,122.724,199.995,-44.2874
-5.94383,33.3246,5.48189,-12.0747,67.2787,56.2108,-20.5128,113.447,125.213,199.989,-44.2874
-5.94383,33.3246,5.48189,-12.0747,67.2787,56.2108,-30.6336,167.882,206.628,199.992,-44.2874
-5.61727,31.5096,2.76531,-20.2295,111.766,122.724,-30.6336,167.882,206.628,-0.0331171,-44.3001
-5.94383,33.3246,5.48189,-20.2295,111.766,122.724,-30.6336,167.882,206.628,-0.0338444,-44.2933
-12.0747,67.2787,56.2108,-20.2295,111.766,122.724,-30.6336,167.882,206.628,-0.0996006,-44.3085
-5.61727,31.5096,2.76531,-20.5128,113.447,125.213,-30.6336,167.882,206.628,-0.0028731,-44.2942
-5.94383,33.3246,5.48189,-20.5128,113.447,125.213,-30.6336,167.882,206.628,-0.00112587,-44.2869
-12.0747,67.2787,56.2108,-20.5128,113.447,125.213,-30.6336,167.882,206.628,-0.0164704,-44.286
-9.79722,31.1555,-31.9055,-20.6981,66.0339,-18.075,-33.8346,108.407,-1.26169,199.993,-44.2664
-9.79722,31.1555,-31.9055,-20.6981,66.0339,-18.075,-34.2974,110.011,-0.629726,199.975,-44.2664
-9.79722,31.1555,-31.9055,-20.6981,66.0339,-18.075,-50.3013,162.213,20.05,199.986,-44.2664
-9.79722,31.1555,-31.9055,-20.2479,64.6033,-18.625,-33.8346,108.407,-1.26169,199.997,-44.2829
-9.79722,31.1555,-31.9055,-20.2479,64.6033,-18.625,-34.2974,110.011,-0.629726,199.986,-44.2829
-9.79722,31.1555,-31.9055,-20.2479,64.6033,-18.625,-50.3013,162.213,20.05,199.993,-44.2829
-9.79722,31.1555,-31.9055,-33.8346,108.407,-1.26169,-50.3013,162.213,20.05,-0.0280248,-44.2757
-20.6981,66.0339,-18.075,-33.8346,108.407,-1.26169,-50.3013,162.213,20.05,-0.0676143,-44.3023
-20.2479,64.6033,-18.625,-33.8346,108.407,-1.26169,-50.3013,162.213,20.05,-0.0835976,-44.2566
-9.79722,31.1555,-31.9055,-34.2974,110.011,-0.629726,-50.3013,162.213,20.05,-0.00876625,-44.2756
-20.6981,66.0339,-18.075,-34.2974,110.011,-0.629726,-50.3013,162.213,20.05,-0.073104,-44.3013
-20.2479,64.6033,-18.625,-34.2974,110.011,-0.629726,-50.3013,162.213,20.05,-0.050061,-44.2567

Event: 25
29.4697,-13.2728,-93.3798,62.449,-28.0518,-168.774,103.651,-46.3746,-262.827,199.983,-25.952
29.4697,-13.2728,-93.3798,62.449,-28.0518,-168.774,105.142,-47.0611,-266.254,199.997,-25.952
29.4697,-13.2728,-93.3798,62.449,-28.0518,-168.774,155.776,-69.4368,-381.679,199.998,-25.952
29.4697,-13.2728,-93.3798,103.651,-46.3746,-262.827,155.776,-69.4368,-381.679,-0.0281755,-25.9602
62.449,-28.0518,-168.774,103.651,-46.3746,-262.827,155.776,-69.4368,-381.679,-0.112847,-25.983
29.4697,-13.2728,-93.3798,105.142,-47.0611,-266.254,155.776,-69.4368,-381.679,-0.000899131,-25.9581
62.449,-28.0518,-168.774,105.142,-47.0611,-266.254,155.776,-69.4368,-381.679,-0.00860156,-25.9748
12.6245,29.651,-57.3338,26.8086,62.7967,-92.4221,45.2402,105.592,-137.781,199.997,-25.9696
12.6245,29.651,-57.3338,26.8086,62.7967,-92.4221,67.0403,155.737,-190.994,199.992,-25.9696
12.6245,29.651,-57.3338,26.8086,62.7967,-92.4221,67.719,157.305,-192.643,199.993,-25.9696
12.2134,29.766,-43.7467,25.8456,63.066,-63.5912,43.2658,106.08,-89.2019,199.926,-26.0024
12.2134,29.766,-43.7467,25.8456,63.066,-63.5912,64.2244,158.169,-120.167,199.947,-26.0024
12.6245,29.651,-57.3338,45.2402,105.592,-137.781,67.0403,155.737,-190.994,-0.0181942,-25.9655
12.6245,29.651,-57.3338,45.2402,105.592,-137.781,67.719,157.305,-192.643,-0.0154325,-25.9655
26.8086,62.7967,-92.4221,45.2402,105.592,-137.781,67.0403,155.737,-190.994,-0.0466635,-25.9541
26.8086,62.7967,-92.4221,45.2402,105.592,-137.781,67.719,157.305,-192.643,-0.0385737,-25.9541
12.2134,29.766,-43.7467,43.2658,106.08,-89.2019,64.2244,158.169,-120.167,-0.00953913,-25.996
25.8456,63.066,-63.5912,43.2658,106.08,-89.2019,64.2244,158.169,-120.167,-0.110799,-25.9784
-11.3658,30.2726,3.99031,-24.0341,64.1561,37.5468,-39.9225,107.065,79.9675,199.959,-26.0055
-11.3658,30.2726,3.99031,-24.0341,64.1561,37.5468,-59.2489,159.704,131.942,199.969,-26.0055
-11.3658,30.2726,3.99031,-39.9225,107.065,79.9675,-59.2489,159.704,131.942,-0.009772,-25.9961
-24.0341,64.1561,37.5468,-39.9225,107.065,79.9675,-59.2489,159.704,131.942,-0.0483888,-25.9698

Event: 26
-31.7196,-8.79508,65.4528,-65.2877,-18.1571,127.619,-109.628,-30.6078,209.818,199.999,6.73409
-31.7196,-8.79508,65.4528,-65.2877,-18.1571,127.619,-163.285,-45.9004,309.329,199.986,6.73409
-31.7196,-8.79508,65.4528,-65.2877,-18.1571,127.619,-164.977,-46.3984,312.517,199.984,6.73409
-31.7196,-8.79508,65.4528,-67.1744,-18.6721,131.114,-109.628,-30.6078,209.818,199.972,6.72861
-31.7196,-8.79508,65.4528,-67.1744,-18.6721,131.114,-163.285,-45.9004,309.329,199.966,6.72861
-31.7196,-8.79508,65.4528,-67.1744,-18.6721,131.114,-164.977,-46.3984,312.517,199.964,6.72861
-31.7196,-8.79508,65.4528,-109.628,-30.6078,209.818,-163.285,-45.9004,309.329,-0.0449841,6.71698
-31.7196,-8.79508,65.4528,-109.628,-30.6078,209.818,-164.977,-46.3984,312.517,-0.050469,6.71698
-65.2877,-18.1571,127.619,-109.628,-30.6078,209.818,-163.285,-45.9004,309.329,-0.125813,6.67207
-65.2877,-18.1571,127.619,-109.628,-30.6078,209.818,-164.977,-46.3984,312.517,-0.140353,6.67207
-67.1744,-18.6721,131.114,-109.628,-30.6078,209.818,-163.285,-45.9004,309.329,-0.0779165,6.68344
-67.1744,-18.6721,131.114,-109.628,-30.6078,209.818,-164.977,-46.3984,312.517,-0.0935057,6.68344
32.8744,-5.70075,7.075,66.9994,-11.6993,7.575,111.804,-19.6757,8.225,199.985,6.59352
32.8744,-5.70075,7.075,66.9994,-11.6993,7.575,113.349,-19.9558,8.26099,199.986,6.59352
32.8744,-5.70075,7.075,66.9994,-11.6993,7.575,167.878,-29.85,9.025,199.99,6.59352
31.6492,-5.47943,7.075,66.9994,-11.6993,7.575,111.804,-19.6757,8.225,199.966,6.62756
31.6492,-5.47943,7.075,66.9994,-11.6993,7.575,113.349,-19.9558,8.26099,199.968,6.62756
31.6492,-5.47943,7.075,66.9994,-11.6993,7.575,167.878,-29.85,9.025,199.973,6.62756
32.8744,-5.70075,7.075,111.804,-19.6757,8.225,167.878,-29.85,9.025,-0.000579352,6.59632
31.6492,-5.47943,7.075,111.804,-19.6757,8.225,167.878,-29.85,9.025,-0.0134272,6.62123
66.9994,-11.6993,7.575,111.804,-19.6757,8.225,167.878,-29.85,9.025,-0.0247811,6.60359
32.8744,-5.70075,7.075,113.349,-19.9558,8.26099,167.878,-29.85,9.025,-0.00358526,6.59083
31.6492,-5.47943,7.075,113.349,-19.9558,8.26099,167.878,-29.85,9.025,-0.0162084,6.61589
66.9994,-11.6993,7.575,113.349,-19.9558,8.26099,167.878,-29.85,9.025,-0.0136371,6.584
-7.85109,31.2403,17.025,-16.4939,65.8321,28.5653,-27.568,110.778,43.5376,199.957,6.59928
-7.85109,31.2403,17.025,-16.4939,65.8321,28.5653,-40.6909,164.534,61.4685,199.974,6.59928
-7.85109,31.2403,17.025,-16.4939,65.8321,28.5653,-41.0522,166.144,61.9971,199.97,6.59928
-8.07201,32.1266,17.325,-16.4939,65.8321,28.5653,-27.568,110.778,43.5376,199.952,6.60775
-8.07201,32.1266,17.325,-16.4939,65.8321,28.5653,-40.6909,164.534,61.4685,199.97,6.60775
-8.07201,32.1266,17.325,-16.4939,65.8321,28.5653,-41.0522,166.144,61.9971,199.966,6.60775
-7.85109,31.2403,17.025,-27.568,110.778,43.5376,-40.6909,164.534,61.4685,-0.00826421,6.6032
-7.85109,31.2403,17.025,-27.568,110.778,43.5376,-41.0522,166.144,61.9971,-0.00495519,6.6032
-8.07201,32.1266,17.325,-27.568,110.778,43.5376,-40.6909,164.534,61.4685,-0.00692553,6.60947
-8.07201,32.1266,17.325,-27.568,110.778,43.5376,-41.0522,166.144,61.9971,-0.00675558,6.60947
-16.4939,65.8321,28.5653,-27.568,110.778,43.5376,-40.6909,164.534,61.4685,-0.102503,6.61392
-16.4939,65.8321,28.5653,-27.568,110.778,43.5376,-41.0522,166.144,61.9971,-0.0644328,6.61392
-9.36151,31.4008,-38.0649,-19.7831,66.549,-88.0251,-32.2533,109.005,-148.293,199.977,6.58839
-9.36151,31.4008,-38.0649,-19.7831,66.549,-88.0251,-48.0005,163.191,-225.104,199.98,6.58839
-9.36151,31.4008,-38.0649,-19.2976,64.9144,-85.689,-32.2533,109.005,-148.293,199.983,6.57684
-9.36151,31.4008,-38.0649,-19.2976,64.9144,-85.689,-48.0005,163.191,-225.104,199.984,6.57684
-9.36151,31.4008,-38.0649,-32.2533,109.005,-148.293,-48.0005,163.191,-225.104,-0.0141737,6.57455
-19.7831,66.549,-88.0251,-32.2533,109.005,-148.293,-48.0005,163.191,-225.104,-0.0027944,6.53493
-19.2976,64.9144,-85.689,-32.2533,109.005,-148.293,-48.0005,163.191,-225.104,-0.00958547,6.56863

Event: 27
-22.4387,-23.0115,-96.6202,-47.5405,-48.7451,-214.397,-80.1521,-82.4054,-367.923,-0.0952887,8.67964
28.384,14.7208,26.2026,60.1721,31.1116,45.7554,101.585,52.3719,71.1852,199.971,8.72231
28.384,14.7208,26.2026,60.1721,31.1116,45.7554,151.568,77.82,101.81,199.981,8.72231
28.384,14.7208,26.2026,61.7834,31.9517,46.7473,101.585,52.3719,71.1852,199.992,8.72366
28.384,14.7208,26.2026,61.7834,31.9517,46.7473,151.568,77.82,101.81,199.995,8.72366
28.384,14.7208,26.2026,101.585,52.3719,71.1852,151.568,77.82,101.81,-0.00112626,8.73014
60.1721,31.1116,45.7554,101.585,52.3719,71.1852,151.568,77.82,101.81,-0.0563836,8.75156
61.7834,31.9517,46.7473,101.585,52.3719,71.1852,151.568,77.82,101.81,-0.0183428,8.74952
25.9559,19.0343,15.775,54.7694,40.1277,23.625,91.9481,67.1562,33.6957,199.938,8.69927
25.9559,19.0343,15.775,54.7694,40.1277,23.625,137.849,100.368,46.125,199.955,8.69927
26.7654,19.6159,16.0028,54.7694,40.1277,23.625,91.9481,67.1562,33.6957,199.91,8.71622
26.7654,19.6159,16.0028,54.7694,40.1277,23.625,137.849,100.368,46.125,199.93,8.71622
25.9559,19.0343,15.775,91.9481,67.1562,33.6957,137.849,100.368,46.125,-0.011479,8.7126
26.7654,19.6159,16.0028,91.9481,67.1562,33.6957,137.849,100.368,46.125,-0.0275311,8.72541
54.7694,40.1277,23.625,91.9481,67.1562,33.6957,137.849,100.368,46.125,-0.0817529,8.74927
-0.659972,32.1074,-50.4247,-1.36841,68.022,-116.52,-2.14244,113.929,-201.039,199.95,8.66521
-0.659972,32.1074,-50.4247,-1.36841,68.022,-116.52,-2.96122,170.678,-305.507,199.96,8.66521
-0.659972,32.1074,-50.4247,-2.14244,113.929,-201.039,-2.96122,170.678,-305.507,-0.0191891,8.68013
-1.36841,68.022,-116.52,-2.14244,113.929,-201.039,-2.96122,170.678,-305.507,-0.0377893,8.72157

Event: 28
-26.8729,-17.4053,-73.0768,-57.2762,-37.2056,-151.724,-96.0225,-62.5495,-252.166,199.973,-3.67496
-26.8729,-17.4053,-73.0768,-57.2762,-37.2056,-151.724,-142.224,-92.9419,-372.114,199.974,-3.67496
-28.3626,-18.3625,-76.9364,-96.0225,-62.5495,-252.166,-142.224,-92.9419,-372.114,-0.0398963,-3.6714
-26.8729,-17.4053,-73.0768,-96.0225,-62.5495,-252.166,-142.224,-92.9419,-372.114,-0.0234566,-3.64351
-57.2762,-37.2056,-151.724,-96.0225,-62.5495,-252.166,-142.224,-92.9419,-372.114,-0.0159358,-3.55493
-16.932,-27.3331,9.075,-35.6902,-57.8065,23.2623,-59.5481,-96.7705,41.3626,199.972,-3.67256
-16.932,-27.3331,9.075,-35.6902,-57.8065,23.2623,-60.4718,-98.2916,42.0707,199.975,-3.67256
-16.932,-27.3331,9.075,-35.6902,-57.8065,23.2623,-89.2246,-145.622,64.0034,199.977,-3.67256
-17.5102,-28.2846,9.51482,-35.6902,-57.8065,23.2623,-59.5481,-96.7705,41.3626,199.993,-3.67575
-17.5102,-28.2846,9.51482,-35.6902,-57.8065,23.2623,-60.4718,-98.2916,42.0707,199.995,-3.67575
-17.5102,-28.2846,9.51482,-35.6902,-57.8065,23.2623,-89.2246,-145.622,64.0034,199.995,-3.67575
-16.932,-27.3331,9.075,-59.5481,-96.7705,41.3626,-89.2246,-145.622,64.0034,-0.0135584,-3.66709
-17.5102,-28.2846,9.51482,-59.5481,-96.7705,41.3626,-89.2246,-145.622,64.0034,-0.000257066,-3.66913
-35.6902,-57.8065,23.2623,-59.5481,-96.7705,41.3626,-89.2246,-145.622,64.0034,-0.0126155,-3.65205
-16.932,-27.3331,9.075,-60.4718,-98.2916,42.0707,-89.2246,-145.622,64.0034,-0.0178562,-3.66819
-17.5102,-28.2846,9.51482,-60.4718,-98.2916,42.0707,-89.2246,-145.622,64.0034,-0.00433928,-3.67027
-35.6902,-57.8065,23.2623,-60.4718,-98.2916,42.0707,-89.2246,-145.622,64.0034,-0.00389002,-3.65646
22.3994,23.0423,-12.8094,47.4119,48.8461,-23.0458,79.9082,82.5741,-36.375,199.966,-3.65594
22.3994,23.0423,-12.8094,47.4119,48.8461,-23.0458,118.166,122.534,-52.1166,199.971,-3.65594
22.3994,23.0423,-12.8094,79.9082,82.5741,-36.375,118.166,122.534,-52.1166,-0.0189046,-3.66045
47.4119,48.8461,-23.0458,79.9082,82.5741,-36.375,118.166,122.534,-52.1166,-0.00972978,-3.67279
19.0953,25.6353,-7.925,40.9529,55.1395,-12.8136,68.2661,92.1857,-18.925,199.978,-3.66922
19.0953,25.6353,-7.925,40.9529,55.1395,-12.8136,101.476,137.537,-26.425,199.981,-3.66922
20.4309,27.4678,-8.225,40.9529,55.1395,-12.8136,68.2661,92.1857,-18.925,199.966,-3.66547
20.4309,27.4678,-8.225,40.9529,55.1395,-12.8136,101.476,137.537,-26.425,199.969,-3.66547
19.0953,25.6353,-7.925,68.2661,92.1857,-18.925,101.476,137.537,-26.425,-0.0119282,-3.67555
20.4309,27.4678,-8.225,68.2661,92.1857,-18.925,101.476,137.537,-26.425,-0.0243646,-3.6735
40.9529,55.1395,-12.8136,68.2661,92.1857,-18.925,101.476,137.537,-26.425,-0.00810203,-3.69363

Event: 29
7.65253,-31.2642,148.052,16.0663,-65.9721,363.135,25.8763,-106.714,615.6,399.972,-45.795
7.65253,-31.2642,148.052,16.0663,-65.9721,363.135,26.1802,-108.02,623.8,399.978,-45.795
7.65253,-31.2642,148.052,16.0663,-65.9721,363.135,30.0457,-124.183,723.8,399.977,-45.795
7.65253,-31.2642,148.052,16.0663,-65.9721,363.135,34.6763,-143.534,843.8,399.973,-45.795
7.65253,-31.2642,148.052,16.0663,-65.9721,363.135,39.9851,-166.156,983.8,399.983,-45.795
7.88009,-32.2347,154.101,16.0663,-65.9721,363.135,25.8763,-106.714,615.6,399.995,-45.7059
7.88009,-32.2347,154.101,16.0663,-65.9721,363.135,30.0457,-124.183,723.8,399.999,-45.7059
7.88009,-32.2347,154.101,16.0663,-65.9721,363.135,34.6763,-143.534,843.8,399.993,-45.7059
7.88009,-32.2347,154.101,16.0663,-65.9721,363.135,39.9851,-166.156,983.8,399.997,-45.7059
7.65253,-31.2642,148.052,25.8763,-106.714,615.6,34.6763,-143.534,843.8,199.975,-45.8293
7.65253,-31.2642,148.052,25.8763,-106.714,615.6,39.9851,-166.156,983.8,199.998,-45.8293
7.88009,-32.2347,154.101,25.8763,-106.714,615.6,34.6763,-143.534,843.8,199.99,-45.7657
7.88009,-32.2347,154.101,25.8763,-106.714,615.6,39.9851,-166.156,983.8,199.982,-45.7657
16.0663,-65.9721,363.135,25.8763,-106.714,615.6,34.6763,-143.534,843.8,199.982,-45.9299
16.0663,-65.9721,363.135,25.8763,-106.714,615.6,39.9851,-166.156,983.8,199.941,-45.9299
7.65253,-31.2642,148.052,26.1802,-108.02,623.8,34.6763,-143.534,843.8,199.96,-45.8795
7.65253,-31.2642,148.052,26.1802,-108.02,623.8,39.9851,-166.156,983.8,199.993,-45.8795
7.88009,-32.2347,154.101,26.1802,-108.02,623.8,34.6763,-143.534,843.8,199.975,-45.8183
7.88009,-32.2347,154.101,26.1802,-108.02,623.8,39.9851,-166.156,983.8,199.992,-45.8183
16.0663,-65.9721,363.135,26.1802,-108.02,623.8,34.6763,-143.534,843.8,199.924,-46.1213
16.0663,-65.9721,363.135,26.1802,-108.02,623.8,39.9851,-166.156,983.8,199.979,-46.1213
7.65253,-31.2642,148.052,30.0457,-124.183,723.8,39.9851,-166.156,983.8,-0.00276837,-45.8345
7.88009,-32.2347,154.101,30.0457,-124.183,723.8,39.9851,-166.156,983.8,-0.0175645,-45.7747
16.0663,-65.9721,363.135,30.0457,-124.183,723.8,39.9851,-166.156,983.8,-0.0493257,-45.9288
7.65253,-31.2642,148.052,34.6763,-143.534,843.8,39.9851,-166.156,983.8,-0.0717434,-45.8745
7.88009,-32.2347,154.101,34.6763,-143.534,843.8,39.9851,-166.156,983.8,-0.088634,-45.819
16.0663,-65.9721,363.135,34.6763,-143.534,843.8,39.9851,-166.156,983.8,-0.25383,-46.0389
25.8763,-106.714,615.6,34.6763,-143.534,843.8,39.9851,-166.156,983.8,-0.723281,-46.3026
26.1802,-108.02,623.8,34.6763,-143.534,843.8,39.9851,-166.156,983.8,-0.853877,-45.8281
27.9671,15.4615,-31.2175,59.2891,32.6802,-14.9512,99.8548,54.8835,6.08623,199.972,-45.7606
27.9671,15.4615,-31.2175,59.2891,32.6802,-14.9512,148.986,81.5667,31.5316,199.981,-45.7606
27.9671,15.4615,-31.2175,60.5643,33.3727,-14.298,99.8548,54.8835,6.08623,199.959,-45.7544
27.9671,15.4615,-31.2175,60.5643,33.3727,-14.298,148.986,81.5667,31.5316,199.972,-45.7544
27.9671,15.4615,-31.2175,99.8548,54.8835,6.08623,148.986,81.5667,31.5316,-0.00190549,-45.7574
59.2891,32.6802,-14.9512,99.8548,54.8835,6.08623,148.986,81.5667,31.5316,-0.0463579,-45.7487
60.5643,33.3727,-14.298,99.8548,54.8835,6.08623,148.986,81.5667,31.5316,-0.075707,-45.7664
25.7597,19.3829,-79.5825,54.2485,40.7349,-116.957,91.0538,68.1674,-165.117,199.99,-45.7404
25.7597,19.3829,-79.5825,54.2485,40.7349,-116.957,136.465,101.811,-224.464,199.994,-45.7404
26.4114,19.8937,-80.4646,54.2485,40.7349,-116.957,91.0538,68.1674,-165.117,199.963,-45.7659
26.4114,19.8937,-80.4646,54.2485,40.7349,-116.957,136.465,101.811,-224.464,199.965,-45.7659
25.7597,19.3829,-79.5825,91.0538,68.1674,-165.117,136.465,101.811,-224.464,-0.00206069,-45.752
26.4114,19.8937,-80.4646,91.0538,68.1674,-165.117,136.465,101.811,-224.464,-0.032204,-45.7709
54.2485,40.7349,-116.957,91.0538,68.1674,-165.117,136.465,101.811,-224.464,-0.0245264,-45.7835
-8.75151,31.7442,-44.825,-18.6067,67.2112,-43.775,-45.8838,164.09,-40.875,-0.00952339,-45.7642
-8.75151,31.7442,-44.825,-18.0621,65.3188,-43.825,-30.4675,109.681,-42.475,199.99,-45.7701
-8.75151,31.7442,-44.825,-18.0621,65.3188,-43.825,-45.8838,164.09,-40.875,199.984,-45.7701
-8.75151,31.7442,-44.825,-30.4675,109.681,-42.475,-45.8838,164.09,-40.875,-0.028733,-45.7814

Event: 30
8.70794,-31.7687,-106.972,17.967,-65.3499,-169.097,30.3272,-109.734,-251.244,199.979,-48.2254
8.70794,-31.7687,-106.972,17.967,-65.3499,-169.097,45.6998,-164.169,-352.108,199.975,-48.2254
8.70794,-31.7687,-106.972,30.3272,-109.734,-251.244,45.6998,-164.169,-352.108,-0.0316577,-48.2337
17.967,-65.3499,-169.097,30.3272,-109.734,-251.244,45.6998,-164.169,-352.108,-0.0500208,-48.2554
0.488505,32.2459,-39.3037,0.935268,68.2997,-29.3134,1.41918,114.358,-16.5313,199.962,-48.2391
0.488505,32.2459,-39.3037,0.935268,68.2997,-29.3134,1.81085,169.646,-1.225,199.971,-48.2391
0.488505,32.2459,-39.3037,1.41918,114.358,-16.5313,1.81085,169.646,-1.225,-0.00894678,-48.2469
0.935268,68.2997,-29.3134,1.41918,114.358,-16.5313,1.81085,169.646,-1.225,-0.0461032,-48.2686
-19.9799,26.3016,-55.8616,-41.0764,53.9555,-63.858,-68.9539,90.3581,-74.4088,199.984,-48.268
